HCM2,CONTROL,LOCALE,CCBASIC,CCUGPROF,CCSIZSET,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,ADM_RATE_ALL,SATVR25,SATVR75,SAT_AVG_ALL,DISTANCEONLY,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NRA,PCTFLOAN,UG25abv,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,PAR_ED_PCT_1STGEN,DEBT_MDN,mn_earn_wne_p8,pct25_earn_wne_p8,pct75_earn_wne_p8,pct90_earn_wne_p8,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,PCT_LIBERAL_ARTS,PCT_PROFESSIONAL,PCT_RELIGIOUS,COST,PCT_VOCATIONAL
0,2,11,19,13,11,0,0,0,0,0,0,0,0,1,0.6798,540.0,640.0,1151.0,0,0.4702,0.0595,0.2248,0.1181,15321.0,9759.0,0.5337,0.6142,0.4737,0.5870000000000001,0.8333,0.5,0.3333,0.7279,0.1797,0.541984732824,0.6336633663369999,0.584615384615,0.552941176471,0.31168831199999997,2e4,36900.0,16200.0,52600.0,71800.0,0.8059405940000001,0.744855967,0.8620689659999999,0.870689655,0.766497462,0.778688525,0.7002999999999999,0.26220000000000004,0.0037,54668.0,0.0337
0,2,22,18,9,6,0,0,0,0,0,0,0,0,0,0.1716,545.48,642.86,1391.0,0,0.5,0.0455,0.1818,0.0909,6932.0,9249.0,1.0,0.694466,0.6480389999999997,0.648602,0.6751599999999999,0.41246099999999997,0.6849580000000001,0.5909,0.8636,0.82962962963,0.621359223301,0.7769230769230001,0.791044776119,0.175588865,17777.5,60900.0,29400.0,70100.0,105700.0,0.976190476,0.931034483,0.981818182,0.9879518070000001,0.9523809520000001,1.0,1.0,0.0,0.0,38836.97,0.0
0,2,11,20,6,10,0,0,0,0,0,1,0,0,1,0.7409,420.0,510.0,928.0,0,0.1024,0.0692,0.5801,0.1632,8160.0,8055.0,0.2806,0.6379,0.4,0.6465,0.6709,1.0,0.0,0.9203,0.2301,0.495833333333,0.616915422886,0.6263930672374998,0.527173913043,0.5118296529999999,21500.0,57200.0,31600.0,81700.0,103600.0,0.846416382,0.8212765959999999,0.8456375840000001,0.894736842,0.779569892,0.82188295200000006,0.3104,0.6553,0.0051,47905.0,0.028999999999999998
0,2,11,18,5,15,0,0,0,0,0,0,0,0,0,1.0,464.47,574.01,1049.54,0,0.4046,0.1079,0.2567,0.1007,3063.0,9703.0,0.2572,0.3125,0.0,0.25,0.6667,0.0,0.0,0.3903,0.7646,0.49762131303499996,0.430107526882,0.514950166113,0.461349693252,0.44742268,14094.0,54100.0,34600.0,71e3,88600.0,0.7834411379999999,0.7504531720000001,0.792942743,0.8402366859999999,0.760215883,0.770397112,0.3701,0.6990999999999999,0.0,23859.0,0.0079
0,3,11,30,9,6,0,0,0,0,0,0,0,0,0,0.7949,446.65,551.5,1016.99,0,0.264,0.0213,0.3253,0.0827,6617.0,7034.0,0.2636,0.35,0.27269800000000016,0.1429,0.5,1.0,0.0,0.7404,0.46399999999999997,0.512195121951,0.423076923077,0.5275826041082702,0.45363745147334006,0.42718446600000004,30833.0,40838.0,20374.0,54595.0,74998.0,0.6521739129999999,0.546875,0.673469388,0.7859148398800003,0.573033708,0.578947368,0.0,0.9999999999999999,0.0,43957.0,0.0
0,2,21,19,6,10,0,0,0,0,0,1,0,0,0,0.872,430.0,550.0,972.0,0,0.2647,0.0571,0.3408,0.1199,6654.0,8084.0,0.2827,0.4792,0.5,0.7,0.4706,0.6667,1.0,0.672,0.3454,0.455555555556,0.542553191489,0.47435897435900004,0.42045454545500005,0.39244663399999996,18750.0,51600.0,26200.0,69200.0,89400.0,0.800359712,0.74,0.8041237109999999,0.87037037,0.758104738,0.765957447,0.4877000000000001,0.5083,0.0041,47115.0,0.0
0,2,11,21,12,11,0,0,0,0,0,0,0,0,0,0.4239,600.0,700.0,1303.0,0,0.515,0.0447,0.158,0.1285,16465.0,10402.0,0.7273,0.8777,0.7895,0.9103,0.831,0.5,1.0,0.5333,0.0042,0.711111111111,0.75,0.8113207547169999,0.647058823529,0.163873371,20900.0,46300.0,26200.0,59400.0,83300.0,0.951871658,0.942307692,0.9642857140000001,0.953125,0.8860759490000001,0.8939393940000001,0.8917999999999999,0.0903,0.0181,60655.0,0.0
0,2,11,30,10,14,0,0,0,0,0,0,0,0,0,0.4628,430.0,550.0,1002.0,0,0.2235,0.034,0.1331,0.3226,16683.0,6936.0,1.0,0.5731,0.5,0.6818,0.5962,0.0,0.4,0.629,0.157,0.5242718446600001,0.405405405405,0.5606895905770499,0.5762711864410001,0.27138643100000004,26500.0,45400.0,18100.0,64700.0,89900.0,0.829694323,0.7788944720000001,0.820143885,0.92173913,0.78125,0.754545455,0.0,1.0,0.0,52397.0,0.0
0,2,21,22,6,7,0,0,0,0,0,0,0,0,0,0.4681,433.0,538.0,951.0,0,0.445,0.078,0.1732,0.0287,5886.0,5232.0,0.9,0.4508,0.25,0.4286,0.6667,0.5,0.0,0.7576,0.4411,0.34920634920599997,0.222222222222,0.42789882534409,0.23008849557500002,0.468220339,17250.0,37100.0,19e3,50600.0,68700.0,0.781456954,0.7142857140000001,0.8,0.837606838,0.7666666670000001,0.748466258,0.4727,0.1636,0.2242,40303.0,0.1394
0,2,41,26,5,18,0,0,0,0,0,0,0,0,0,0.6707549999999998,462.29,578.79,1073.9,0,0.3089,0.0419,0.2513,0.2356,18410.0,10628.0,0.4141,0.4930720000000002,0.414772,0.433721,0.5515629999999999,0.40190900000000007,0.579907,0.6235,0.5497,0.5015581645120502,0.5123879261773203,0.5170692140482199,0.5027635586679499,0.515625,17778.0,57584.0,30015.0,74023.0,98928.0,0.7910174468300002,0.7480970537699997,0.81651328691,0.8568356292900002,0.7180221000200002,0.7731702245183102,1.0,0.0,0.0,33815.6325,0.0
0,2,12,32,5,6,0,0,0,0,0,0,0,0,0,0.7308530000000002,452.54,580.15,1041.03,0,0.2458,0.0892,0.5229,0.0361,2283.0,6920.0,1.0,0.5638810000000003,0.435308,0.5453250000000002,0.532229,0.48022,0.535479,0.8636,0.8916,0.74358974359,0.605263157895,0.6053192837656401,0.675675675676,0.496031746,18750.0,41500.0,26e3,55600.0,68600.0,0.74829932,0.694117647,0.780487805,0.8630585370096998,0.709677419,0.7377049179999999,0.0194,0.0,0.0,32504.11,0.9806
0,2,12,24,8,18,0,0,0,0,0,0,0,0,0,0.6980919999999997,477.24,601.59,1095.36,0,0.5510879999999999,0.07830200000000001,0.13286700000000007,0.06598200000000003,15340.0,7792.0,0.5714,0.5599340000000002,0.45745100000000016,0.5038610000000002,0.6146389999999998,0.4470080000000001,0.6486340000000002,0.5020960000000001,0.44701300000000027,0.46530728064727994,0.53448841588509,0.5629287297563098,0.5095259996448399,0.3353675598600002,16551.305,46688.0,25047.0,60565.0,82922.0,0.7988587751800003,0.7366370267657001,0.8213657580448503,0.8702751090399999,0.7166703647399997,0.7806380253975505,0.17901299999999998,0.19120899999999996,0.237364,31980.06,0.011225999999999998
0,2,11,29,5,6,0,0,0,0,0,0,0,0,0,0.9535,433.08,553.89,997.18,0,0.0714,0.0,0.0,0.0714,3424.0,3500.0,0.2258,1.0,0.4990990000000003,0.6354790000000002,1.0,0.398884,1.0,0.1053,0.5714,0.46121228686207,0.5388768441925903,0.59593274186932,0.5059140885468701,0.4319311339499999,14026.295,47370.0,26403.0,64264.0,86599.0,0.7550818337300003,0.7079268931314199,0.78064591931061,0.8459514869699999,0.69463722312827,0.7413880522522298,0.0,1.0,0.0,32140.0,0.0
0,2,41,21,11,11,0,0,0,0,0,0,0,0,0,0.5055,450.0,570.0,1017.0,0,0.2698,0.0768,0.2698,0.1811,9586.0,6452.0,0.9,0.4452,0.6,0.3774,0.4634,0.0,0.5217,0.8453,0.1471,0.324137931034,0.338582677165,0.391304347826,0.37962962963,0.267857143,20832.0,51400.0,24500.0,72800.0,101900.0,0.8108484009999999,0.7417840379999999,0.8032786890000001,0.885826772,0.761252446,0.76875,0.3195,0.6472000000000001,0.025,38800.0,0.0083
0,2,11,17,13,14,0,0,0,0,0,0,0,0,0,0.7265,500.0,640.0,1172.0,0,0.3223,0.0269,0.1858,0.3153,17606.0,10089.0,0.5588,0.5669,0.4167,0.7818,0.4869,0.6667,0.5,0.6292,0.0598,0.755148741419,0.708333333333,0.686411149826,0.733590733591,0.342084942,21250.0,75600.0,36e3,106100.0,150900.0,0.88528481,0.857808858,0.8908629440000001,0.90617849,0.836917563,0.844262295,0.6,0.3804,0.0073,52406.0,0.0122
0,2,21,17,12,14,0,0,0,0,0,0,0,0,0,0.3734,560.0,660.0,1235.0,0,0.4249,0.068,0.1553,0.1399,11299.0,11650.0,0.5697,0.8043,0.7719,0.8462,0.8095,0.8182,0.7353,0.4412,0.0873,0.86319218241,0.778378378378,0.7653846153849999,0.7213114754100001,0.216697936,25e3,65400.0,33700.0,8e4,124100.0,0.9193706979999999,0.8630705390000001,0.924242424,0.946067416,0.858778626,0.88627451,0.6136999999999999,0.364,0.0222,58772.0,0.0
0,2,21,21,12,11,0,0,0,0,0,0,0,0,0,0.1451,590.0,700.0,1280.0,0,0.4949,0.0472,0.1508,0.0629,24408.0,10084.0,0.7909,0.8214,0.9231,0.8621,0.8462,0.0,0.6429,0.3625,0.0463,0.694444444444,0.78,0.666666666667,0.612903225806,0.20111731800000002,14824.0,37100.0,17e3,52700.0,71200.0,0.942028986,0.904761905,0.944444444,0.971014493,0.8478260870000001,0.8888888890000001,0.8392,0.1254,0.0353,59266.0,0.0
0,2,11,18,11,14,0,0,0,0,0,0,0,0,0,0.6654,520.0,630.0,1155.0,0,0.6433,0.0252,0.195,0.0558,9224.0,9653.0,1.0,0.7208,0.875,0.7018,0.6667,0.4444,0.6667,0.6409999999999999,0.0243,0.29015544041499997,0.664974619289,0.65,0.613496932515,0.267027027,20500.0,46900.0,26700.0,63100.0,81e3,0.9382924770000001,0.8992805759999999,0.9366754620000001,0.959847036,0.9243697479999999,0.9222614840000001,0.47679999999999995,0.44120000000000004,0.0409,43060.0,0.0409
0,2,21,21,12,11,0,0,0,0,0,0,0,0,0,0.1392,690.0,760.0,1454.0,0,0.44799999999999995,0.0599,0.1474,0.1216,34930.0,12326.0,0.9569,0.9573,0.8214,1.0,1.0,1.0,0.8462,0.1525,0.0037,0.6363715749935801,0.6875,0.766666666667,0.478260869565,0.24229074899999997,8561.0,53400.0,17500.0,60400.0,86300.0,0.957446809,0.9098215459346608,0.9511481175499996,0.95890411,0.916666666667,0.9170380603869404,0.8786999999999999,0.092,0.0289,57014.0,0.0
0,3,11,22,9,6,0,0,0,0,0,0,0,0,0,0.6083,395.92,500.39,892.87,0,0.0806,0.1979,0.1909,0.0438,2791.0,4413.0,0.0814,0.5974,0.8125,0.5778,0.3333,0.528543,0.544348,0.8134,0.5464,0.30042918454900003,0.439393939394,0.52986778313947,0.34693877550999996,0.589232303,22967.5,31900.0,14500.0,43700.0,64200.0,0.310542797,0.288461538,0.33615222,0.426573427,0.27333781100000004,0.31043956,0.0,1.5491,0.0,29458.0,0.0217
0,2,13,18,12,14,0,0,0,0,0,0,0,0,0,0.672,510.0,610.0,1135.0,0,0.5061,0.0459,0.2605,0.0511,9159.0,9234.0,0.9644,0.7295,0.619,0.7714,0.7778,1.0,0.3333,0.6347,0.2174,0.5,0.547008547009,0.59022556391,0.515625,0.338864072,24e3,5e4,27200.0,64500.0,89400.0,0.913189771,0.879716981,0.9118236470000001,0.940325497,0.87957497,0.8868360279999999,0.43079999999999996,0.5564,0.0127,55268.0,0.0
0,3,21,26,5,6,0,0,0,0,0,0,0,0,0,0.6244,437.35,540.78,1008.52,0,0.1726,0.4762,0.1964,0.0357,8696.0,5718.0,0.1356,0.3213390000000001,0.23868899999999996,0.37415099999999996,0.3194329999999999,0.254074,0.334378,0.7945,0.8655,0.269230769231,0.261950286807,0.48216102258704974,0.23595505618,0.494476555,9500.0,41400.0,21900.0,55500.0,75800.0,0.37039324700000004,0.299601711,0.486633439,0.6823855759999999,0.35861917299999996,0.35621567600000004,0.7,0.5,0.0,27325.0,0.0
0,2,11,26,5,6,0,0,0,0,0,0,0,0,0,0.7026340000000001,447.81,556.76,1022.39,0,0.3333,0.0,0.0,0.6667,1350.0,3983.0,0.5417,0.41521500000000006,0.39110800000000007,0.42262000000000005,0.4941689999999999,0.41822000000000004,0.4980840000000001,0.5132639999999998,1.0,0.42199462991126,0.44366051590302,0.49354473164733986,0.45454815185906,0.516129032,10500.0,31300.0,19883.0,51360.0,70847.0,0.878787878788,0.7949099604505904,0.84184748173303,0.8801923062681801,0.79043634370937,0.81266150396335,0.235562,0.6411550000000003,0.05370999999999999,26829.48,0.03402600000000001
0,2,11,26,10,14,0,0,0,0,0,0,0,0,0,0.5583,483.0,598.0,1085.0,0,0.4229,0.0395,0.1462,0.2589,15070.0,10156.0,0.3344,0.8889,0.6267960000000001,1.0,0.8333,0.41541000000000006,0.573604,0.8545,0.6095,0.5714285714289999,0.550724637681,0.7174682803988003,0.621621621622,0.336980306,18750.0,106100.0,72900.0,129400.0,168300.0,0.980707395,0.975694444,0.977777778,0.993464052,0.977777778,0.9679487179999999,0.0,1.0,0.0,39354.28,0.0
0,1,11,16,11,15,0,0,0,0,0,0,0,0,0,0.3133,480.0,590.0,1084.0,0,0.3719,0.0384,0.2946,0.14,6797.0,9229.0,0.5404,0.6616,0.6341,0.5975,0.6672,0.7037,0.5441,0.3828,0.1651,0.49701858996799997,0.564484769929,0.691501746217,0.528283325135,0.428721312,14495.0,47300.0,26500.0,61900.0,83400.0,0.871751559,0.838616715,0.87377451,0.9205140409999999,0.7901990809999999,0.856589147,0.5149,0.5337999999999999,0.0056,20252.0,0.0039
0,2,11,17,13,13,0,0,0,0,0,0,0,0,0,0.4885,540.0,650.0,1228.0,0,0.5539,0.0278,0.1888,0.0592,13166.0,11648.0,0.4518,0.7502,0.3478,0.7643,0.7778,0.5294,0.9545,0.4259,0.0478,0.800653594771,0.708171206226,0.7556270096459999,0.7345971563979999,0.241780822,19500.0,61800.0,33400.0,77400.0,109500.0,0.9226475279999999,0.894736842,0.9081364829999999,0.9450171820000001,0.8488063659999999,0.905660377,0.4835,0.5045,0.012,56346.0,0.0
0,2,11,30,11,11,0,0,0,0,0,0,0,0,0,0.8269,480.0,600.0,1061.0,0,0.4765,0.0192,0.1645,0.0534,9575.0,8172.0,1.0,0.2881,0.25,0.25,0.4286,1.0,0.0,1.0,0.2029,0.33928571428599996,0.657142857143,0.583333333333,0.611111111111,0.21559633,13650.5,30200.0,11700.0,45100.0,57700.0,0.802955665,0.787234043,0.830188679,0.814814815,0.7610619470000001,0.7857142859999999,0.0119,0.9881,0.0,55809.0,0.0
0,2,11,30,10,14,0,0,0,0,0,0,0,0,0,0.3986,460.0,610.0,1054.0,0,0.3837,0.0291,0.0349,0.0698,23749.0,10278.0,1.0,0.6852,0.0,0.25,0.8333,0.46427600000000013,0.8421,0.5806,0.0747,0.49668763774097996,0.54349614352845,0.6008758242844697,0.51482095086988,0.26569162917999994,24975.0,43330.0,22082.0,57792.0,79820.0,0.77027027,0.7336075913778499,0.933333333333,0.838709677,0.75,0.7924323295030204,0.0,1.0,0.0,52260.0,0.0
0,1,11,18,8,15,0,0,0,0,0,0,0,0,0,0.6379,430.0,550.0,998.0,0,0.2409,0.0499,0.2436,0.2917,7919.0,9147.0,0.4877,0.455,0.4231,0.4463,0.491,0.5217,0.3697,0.3997,0.2085,0.41868254559,0.49922118380099995,0.570860927152,0.44092039801000005,0.47388535,15e3,45800.0,24300.0,6e4,83200.0,0.814215985,0.789052891,0.838257386,0.84384858,0.739045128,0.810205055,0.5047,0.5062,0.0113,22267.0,0.016900000000000002
0,2,21,24,5,18,0,0,0,0,0,0,0,0,0,0.7118969999999999,478.35,607.0,1094.85,0,0.4436519999999999,0.06400900000000001,0.15527900000000006,0.085475,18205.0,7180.0,0.75,0.5158680000000001,0.446236,0.4822220000000001,0.6578830000000002,0.40549700000000016,0.6096739999999999,0.4469530000000001,0.6618570000000001,0.4665637239947499,0.5234719116826101,0.5397616334105596,0.5072171902927702,0.3674616813899999,13572.605,46857.0,25479.0,63537.0,86492.0,0.79508376032,0.73870369874451,0.8204370939897,0.8702693916900003,0.7162910965899999,0.7812499692475501,0.12317699999999997,0.161739,0.31002099999999994,29776.08,0.0025839999999999986
0,2,11,17,11,13,0,0,0,0,0,0,0,0,0,0.6129,530.0,630.0,1161.0,0,0.311,0.0293,0.1872,0.19399999999999998,15041.0,12409.0,0.4135,0.6901,0.5455,0.7134,0.7804,0.8333,0.6795,0.5115,0.0832,0.481355932203,0.5589743589739999,0.600928074246,0.568265682657,0.28563251300000003,23e3,62e3,32100.0,83400.0,118400.0,0.8724434879999999,0.800821355,0.886115445,0.9102384290000001,0.825136612,0.8651452279999999,0.4712,0.5136000000000001,0.0151,55812.0,0.0
0,2,21,31,5,6,0,0,0,0,0,0,0,0,0,0.722559,462.98,579.06,1046.24,0,0.46060200000000007,0.11899099999999996,0.13862099999999997,0.08837199999999995,6924.0,7558.0,0.3448,0.5040850000000002,0.36919299999999994,0.4158440000000001,0.5763580000000001,0.349244,0.5712229999999999,0.46455999999999986,0.8824,0.5603443733525704,0.5601348005174502,0.5743923236860701,0.5630319938378997,0.47826087,3650.0,51746.0,29349.0,68332.0,91392.0,0.79119614864788,0.7462683681071202,0.81803494464000015,0.8719057719699996,0.7207191566500002,0.7840285727100005,0.0,1.0,0.0,26569.33,0.0
0,2,41,24,11,11,0,0,0,0,0,0,0,0,0,0.6929,460.0,580.0,1039.0,0,0.7182,0.0505,0.1497,0.0321,6607.0,7043.0,0.2564,0.5614,0.25,0.3333,0.6667,1.0,1.0,0.8951,0.2674,0.367816091954,0.6046511627910001,0.6,0.54347826087,0.37109375,17e3,37100.0,18300.0,48100.0,72100.0,0.857142857,0.846153846,0.890756303,0.835051546,0.807453416,0.871287129,0.5726,0.21960000000000002,0.2078,34811.0,0.0
0,1,11,18,8,15,0,0,0,0,1,0,0,0,0,0.6347,440.0,550.0,1030.0,0,0.2254,0.0351,0.2383,0.3561,8070.0,9155.0,0.4021,0.4809,0.3658,0.3984,0.5321,0.5,0.5932,0.3548,0.1993,0.240019240019,0.338709677419,0.4076858577334599,0.282820097245,0.47361195899999997,14e3,52e3,27400.0,69600.0,94800.0,0.8781544259999999,0.866074875,0.887798896,0.893996248,0.871169616,0.874190065,0.39730000000000004,0.629,0.0035,21160.0,0.0082
0,3,11,22,5,9,0,0,0,0,0,0,0,0,0,0.5427,470.0,538.35,1090.0,0,0.0923,0.1044,0.1725,0.0454,4591.0,4590.0,0.0658,0.35,0.6667,0.3288,0.25,1.0,0.49640700000000015,0.8656,0.4735,0.273102310231,0.389684813754,0.5104272483115802,0.309968847352,0.5390228429999999,15222.0,30300.0,13600.0,41500.0,60400.0,0.367414796,0.320929526,0.44282238399999996,0.580985915,0.33768869700000004,0.367152185,0.0,1.1999000000000002,0.0,29745.0,0.0057
0,2,12,18,12,13,0,0,0,0,0,0,0,0,0,0.5122,590.0,680.0,1294.0,0,0.4785,0.0298,0.1745,0.14400000000000002,10783.0,11662.0,0.6019,0.8401,0.7705,0.8466,0.8963,1.0,0.7667,0.3726,0.0153,0.7028985507250001,0.751724137931,0.786516853933,0.7345132743359999,0.18330605600000002,19500.0,69200.0,40400.0,88900.0,115600.0,0.946601942,0.9363636359999999,0.9288389509999999,0.9601518029999999,0.873517787,0.935483871,0.48310000000000003,0.5013,0.0156,57213.0,0.0
0,2,11,26,5,18,0,0,0,0,0,0,0,0,0,0.7347830000000001,474.23,592.07,1091.33,0,0.41829200000000033,0.09248100000000001,0.14322,0.11462,9922.0,7037.0,0.1858,0.5207510000000002,0.40031700000000003,0.4544750000000001,0.5713619999999999,0.3473820000000001,0.5680980000000001,0.5973336666666668,0.6912509999999998,0.5395618417125604,0.5299275921864303,0.5595840777295698,0.5560610597370298,0.405286264,15490.31,55598.0,29678.0,70945.0,93660.0,0.8000931976099999,0.7467235129890399,0.8257179512385204,0.8695221725700002,0.71310426228,0.78923194549755,0.0,0.0,0.0,32187.9,0.0
0,2,21,21,12,8,0,0,0,0,0,0,0,0,1,0.35700000000000004,640.0,733.0,1364.0,0,0.5051,0.0306,0.0816,0.1694,28314.0,10598.0,1.0,0.8414,0.8571,1.0,0.8077,1.0,1.0,0.3683,0.0071,0.647058823529,0.8181818181820001,0.8359659259965001,0.6843233023227397,0.136752137,12500.0,43800.0,23800.0,51700.0,82e3,0.975308642,1.0,0.966666667,0.9870129870000001,0.975609756,0.9381378918483,0.8255,0.1509,0.0236,58888.0,0.0
0,2,13,24,9,7,0,0,0,0,0,0,0,0,0,1.0,399.43,531.3,940.07,0,0.7556,0.0222,0.1111,0.0222,2480.0,1840.0,0.2727,0.3125,0.11266899999999998,0.0,0.0,0.22852699999999992,1.0,0.3585,0.3696,0.29990742600004,0.38189393747636013,0.4535350207376104,0.3346955761594901,0.42551223611,11398.325,28303.0,14126.0,39432.0,55034.0,0.7139033566499997,0.6369356343528998,0.7577896334500003,0.8145463638999996,0.6717281443945998,0.6912380624754598,0.2222,0.0,0.7778,24984.0,0.0
0,2,11,31,5,6,0,0,0,0,0,0,0,0,0,0.9372,457.83,576.31,1049.0,0,0.5554520000000001,0.147439,0.11312699999999999,0.03677700000000001,4305.0,8396.0,0.0889,0.38501499999999994,0.2802610000000001,0.39448599999999984,0.42709100000000005,0.2962369999999999,0.48462200000000005,0.5759319999999999,0.5246799999999999,0.413265306122,0.34523809523800003,0.43129711012174016,0.34693877550999996,0.365853659,20422.0,41300.0,22800.0,50100.0,74800.0,0.766759777,0.6863468629999999,0.797794118,0.8402366859999999,0.751166407,0.75,0.3421620000000001,0.6779150000000003,0.023812999999999983,32210.9,0.007865999999999996
0,2,13,21,11,10,0,0,0,0,0,0,0,0,0,0.555,460.0,570.0,1030.0,0,0.624,0.0293,0.1367,0.0586,6136.0,6144.0,1.0,0.4724,0.1818,0.4375,0.3333,0.0,1.0,0.9457,0.29,0.46710526315800005,0.42105263157899997,0.49616275379938996,0.428571428571,0.426540284,16666.0,32300.0,14900.0,44500.0,62600.0,0.8377253809999999,0.788194444,0.8697318009999999,0.8802395209999999,0.8164705879999999,0.806584362,0.4857,0.41950000000000004,0.0946,33889.0,0.0
0,2,41,18,10,14,0,0,0,0,0,0,0,0,0,0.6947,500.0,600.0,1115.0,0,0.4607,0.0392,0.2458,0.1069,12462.0,9229.0,0.267,0.675,0.3929,0.672,0.8029999999999999,0.3333,0.5,0.5307,0.0779,0.385964912281,0.509174311927,0.511848341232,0.44805194805200005,0.263157895,21500.0,57800.0,29400.0,76700.0,105200.0,0.8844404,0.835051546,0.895604396,0.907029478,0.8523592090000001,0.842261905,0.6204000000000001,0.3602,0.0194,56500.0,0.0
0,1,21,18,11,13,0,0,0,0,0,0,0,0,0,0.8186,450.0,550.0,1006.0,0,0.545,0.0215,0.2404,0.0418,7361.0,8448.0,0.4814,0.5392,0.3696,0.43,0.6067,0.4286,0.5,0.4143,0.1152,0.434856175973,0.515544041451,0.551122194514,0.505543237251,0.409605623,14592.0,43600.0,22900.0,56300.0,77800.0,0.859697387,0.810615199,0.871016692,0.9119402990000001,0.801519468,0.8345752609999999,0.6178999999999999,0.3832,0.0052,23675.0,0.0295
0,2,11,26,5,6,0,0,0,0,0,0,0,0,0,0.72891,452.41,564.83,1050.54,0,0.17600000000000002,0.024,0.024,0.368,1598.0,3618.0,0.2317,0.1897,0.35602999999999996,0.4051989999999999,0.413965,0.4008310000000001,0.325,0.2846,0.912,0.745098039216,0.5022108414978101,0.5175934293982897,0.5652173913040001,0.326086957,11e3,30100.0,8900.0,40200.0,70600.0,0.735294118,0.8666666666670001,0.8455454627594401,0.8927120458981797,0.891304347826,0.916666666667,0.0,1.0,0.0,29213.02,0.0
0,2,12,22,11,11,0,0,0,0,0,0,0,0,0,0.6977,430.0,550.0,980.0,0,0.4599,0.0404,0.3471,0.0428,6369.0,7714.0,1.0,0.5232,0.4167,0.4727,0.2,0.6364,1.0,0.7302,0.2543,0.36180904522600005,0.48275862069,0.457142857143,0.444444444444,0.36836836799999995,19895.0,38e3,18300.0,50600.0,71300.0,0.8821256040000001,0.793706294,0.902061856,0.930362117,0.864864865,0.869047619,0.5769,0.33599999999999997,0.0871,41952.0,0.0
0,2,21,26,11,18,0,0,0,0,0,0,0,0,0,0.6509519999999999,471.56,594.0,1103.07,0,0.0,0.0,0.0,0.0,45308.0,8463.0,0.4138,0.6268549999999999,0.482747,0.463086,0.6428139999999999,0.362909,0.549913,0.636822,0.5806160000000002,0.5923218790108903,0.5715330214934401,0.6202578738320098,0.5803564389223602,0.333333333,15465.395,80800.0,48500.0,105700.0,137700.0,0.8497673849368603,0.8165161561701099,0.8589201047314923,0.8961472474000002,0.78422310377428,0.8447846537221799,0.0,0.0,0.0,31280.38,0.0
0,2,11,30,8,12,0,0,0,0,0,0,0,0,0,0.8667,430.0,588.0,1137.0,0,0.1899,0.0084,0.1857,0.2363,13100.0,9878.0,0.4058,0.5,0.3333,0.3333,0.6154,0.0,0.4444,0.5472,0.2743,0.4375,0.45192897240649005,0.5190237691194001,0.4328561853241299,0.450704225,38e3,44200.0,21712.0,59392.0,81524.0,0.65625,0.689655172,0.6987778943207502,0.7907052803448503,0.5555555560000001,0.575,0.0,1.0,0.0,50373.0,0.0
0,2,11,15,13,16,0,0,0,0,0,0,0,0,0,0.1984,620.0,720.0,1380.0,0,0.3812,0.0442,0.1355,0.2306,42077.0,13045.0,0.5727,0.9117,0.8395,0.9116,0.9357,0.9375,0.9038,0.3826,0.0377,0.824696802646,0.837278106509,0.8518957345970001,0.8400809716600001,0.23542770600000001,21500.0,74400.0,37800.0,91700.0,139100.0,0.950040508,0.926784059,0.9580731490000001,0.96374829,0.881733021,0.9257221459999999,0.42969999999999997,0.5596,0.0105,59787.0,0.0
0,2,11,31,11,18,0,0,0,0,0,0,0,0,0,0.7113279999999998,491.22,599.62,1122.35,0,0.40356200000000003,0.09077600000000002,0.1565000000000001,0.13685900000000012,14337.0,14404.0,0.6636,0.6236280000000001,0.507016,0.5573619999999999,0.6543619999999997,0.523452,0.5614009999999999,0.508481,0.2698389999999999,0.5757516959367002,0.6091073859607201,0.6805848357416998,0.6182881003353701,0.30516431899999996,15185.02,82500.0,43100.0,113200.0,151100.0,0.8532471719100001,0.8070295776400003,0.8670882107317596,0.9121497246000003,0.7896969241781803,0.8478151091499997,0.307366,0.6152349999999999,0.012903999999999988,37490.37,0.019323
0,2,21,24,11,18,0,0,0,0,0,0,0,0,0,0.655457,482.77,605.92,1108.24,0,0.4686049999999999,0.06721999999999997,0.15536400000000003,0.08194899999999997,21938.0,7009.0,1.0,0.6652830000000004,0.5471300000000001,0.5696039999999999,0.690077,0.4742930000000001,0.6667539999999998,0.44217900000000016,0.5482400000000001,0.4964996712626701,0.55362160299412,0.6176294057823697,0.5377145044808899,0.32529739667,13785.17,49494.0,26546.0,67292.0,88673.0,0.7996759762000003,0.7470042622378503,0.8235962315213903,0.8772485041800003,0.7206915732799999,0.7851426383975502,0.11000399999999998,0.12207599999999999,0.398218,31666.45,0.0025569999999999985
